repo_name,ownership.owner,ownership.owner_kind,ownership.owner_name,ownership.theme,ownership.squad,ownership.priority,github.contributor_count_90d,github.release_count_12mo,github.pr_closure_ratio_90d,github.median_pr_response_seconds,makefile.upgrade,TIMESTAMP,dependabot.exists,dependabot.has_ecosystem.github-actions,dependabot.has_ecosystem.npm,dependabot.has_ecosystem.pip,dependencies.count,dependencies.github.count,dependencies.js.all.count,dependencies.js.count,dependencies.js.dev.count,dependencies.pypi.count,dependencies.pypi_all.count,django_packages.django_42.count,django_packages.total.count,django_packages.upgraded.count,docs.build_badge,docs.python_version,exists..coveragerc,exists..editorconfig,exists..gitignore,exists..pii_annotations.yml,exists.CHANGELOG.rst,exists.Makefile,exists.README,exists.commitlint.yml,exists.dependabot.yml,exists.openedx.yaml,exists.package.json,exists.pylintrc,exists.pyproject.toml,exists.requirements,exists.setup.cfg,exists.setup.py,exists.tox.ini,exists.transifex_config,github.last_push,github_actions,makefile.pip-installed,makefile.quality,makefile.quality-js,makefile.quality-python,makefile.test,makefile.test-js,makefile.test-python,npm_package,org_name,pinned_python_dependencies,readme.bad_links,readme.getting-help,readme.good_links,readme.irc-missing,readme.mailing-list-missing,readme.security,readthedocs_config.exists,readthedocs_config.file_name,readthedocs_config.version,renovate.configured,renovate.last_pr,renovate.oldest_open_pr_date,renovate.total_open_prs,requires.django,requires.pytest,setup_py.project_urls,setup_py.py312_classifiers,setup_py.pypi_name,setup_py.python_versions,setup_py.repo_url,tox_ini.has_section.testenv,tox_ini.has_section.testenv:quality,tox_tox_section,tox_ini.uses_whitelist_externals
openedx/frontend-component-footer,,,,,,,0,5,,,False,2026-08-16,False,False,False,False,26,0,0,8,18,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-14 19:15:40,True,False,False,False,False,False,False,False,@edx/frontend-component-footer,openedx,0,"['https://edx.github.io/frontend-platform/module-Internationalization.html: 404', 'https://openedx.slack.com/: 403', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403', 'https://travis-ci.com/edx/frontend-component-footer: 404']",False,"['https://github.com/openedx/devstack', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/openedx/frontend-template-application/blob/3355bb3a96232390e9056f35b06ffa8f105ed7ca/src/index.jsx', 'https://github.com/openedx/frontend-component-footer.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-plugin-framework', 'https://github.com/openedx/frontend-template-application/blob/3cd5485bf387b8c479baf6b02bf59e3061dc3465/src/index.scss', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-component-footer/issues', 'https://openedx.org/slack', 'https://openedx.org/community/connect', 'https://openedx.org/code-of-conduct/', 'https://api.travis-ci.com/edx/frontend-component-footer.svg?branch=master', 'https://img.shields.io/codecov/c/github/edx/frontend-component-footer', 'https://img.shields.io/npm/v/@edx/frontend-component-footer.svg', 'https://img.shields.io/npm/dt/@edx/frontend-component-footer.svg', 'https://img.shields.io/npm/l/@edx/frontend-component-footer.svg', 'https://img.shields.io/badge/%20%20%F0%9F%93%A6%F0%9F%9A%80-semantic--release-e10079.svg', 'https://github.com/semantic-release/semantic-release']",True,True,True,False,,,True,2026-04-06,2024-01-01,6,False,False,,False,,[],,False,False,False,False
openedx/frontend-app-learner-portal-enterprise,,,,,,,3,0,0.5,327,False,2026-08-16,True,True,False,False,73,0,0,47,26,0,0,0,0,0,False,,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,2026-08-16 04:17:19,True,False,False,False,False,True,False,False,,openedx,0,"['https://github.com/openedx/frontend-app-learner-portal-enterpise.git: 404', 'http://localhostL8734/: HTTPConnectionPool(host=\'localhostl8734\', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host=\'localhostl8734\', port=80): Failed to resolve \'localhostl8734\' ([Errno -3] Temporary failure in name resolution)""))', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403']",False,"['https://github.com/openedx/frontend-app-learner-portal-enterprise/actions/workflows/ci.yml/badge.svg', 'https://openedx.atlassian.net/wiki/spaces/ENG/pages/12550298/Developer+Onboarding', 'https://github.com/openedx/edx-enterprise/blob/master/enterprise/management/commands/seed_enterprise_devstack_data.py', 'https://github.com/openedx/edx-platform/blob/0e2b612c1fb4f3e385f3004801aa5b5ed0221eda/lms/envs/devstack.py', 'https://github.com/openedx/devstack', 'https://go.microsoft.com/fwlink/?linkid=830387', 'https://openedx.atlassian.net/wiki/spaces/SOL/pages/997654609/Hitchhiker+s+Engineer+s+Guide+to+the+Enterprise+Ecosystem', 'https://reactjs.org/', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-learner-portal-enterprise/issues', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.org/community/connect', 'https://openedx.org/code-of-conduct/']",True,True,True,False,,,True,2026-04-02,2025-02-24,1,False,False,,False,,[],,False,False,False,False
openedx/edx-drf-extensions,,,,,,,2,0,0.4,855691,True,2026-08-16,True,True,False,False,90,0,0,0,0,26,90,8,10,4,True,,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-10 20:11:43,True,True,True,False,False,True,False,True,,openedx,4,[],False,"['https://github.com/openedx/edx-drf-extensions/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/edx-drf-extensions/actions?query=workflow%3A%22Python+CI%22', 'https://codecov.io/github/edx/edx-drf-extensions/coverage.svg?branch=master', 'https://codecov.io/github/edx/edx-drf-extensions?branch=master', 'https://readthedocs.org/projects/edx-drf-extensions/badge/?version=latest', 'http://edx-drf-extensions.readthedocs.io/en/latest/', 'https://www.django-rest-framework.org/', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,False,edx-drf-extensions,"['3', '3.11']",https://github.com/openedx/edx-drf-extensions,True,True,True,False
openedx/frontend-app-account,,,,,,,3,5,0.625,5,False,2026-08-16,False,False,False,False,60,0,0,53,7,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-10 17:39:58,True,False,False,False,False,True,False,False,@edx/frontend-app-account,openedx,0,"['https://support.example.com: HTTPSConnectionPool(host=\'support.example.com\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host=\'support.example.com\', port=443): Failed to resolve \'support.example.com\' ([Errno -5] No address associated with hostname)""))', 'https://openedx.github.io/frontend-platform/module-Config.html: 404']",False,"['https://github.com/openedx/frontend-app-profile', 'https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe?tab=readme-ov-file', 'https://github.com/openedx/frontend-plugin-framework', 'https://support.edx.org/hc/en-us/articles/206212088-What-if-I-did-not-receive-a-password-reset-message', 'https://github.com/openedx/frontend-app-account.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-build', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-account/issues', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.slack.com/archives/C04BM6YC7A6', 'https://openedx.org/community/connect', 'https://openedx.org/code-of-conduct/', 'https://github.com/openedx/edx-developer-docs/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/edx-developer-docs/actions/workflows/ci.yml', 'https://img.shields.io/codecov/c/github/edx/frontend-app-account', 'https://codecov.io/gh/openedx/frontend-app-account/', 'https://img.shields.io/npm/v/@edx/frontend-app-account.svg', 'https://img.shields.io/npm/dt/@edx/frontend-app-account.svg', 'https://img.shields.io/npm/l/@edx/frontend-app-account.svg', 'https://img.shields.io/badge/%20%20%F0%9F%93%A6%F0%9F%9A%80-semantic--release-e10079.svg', 'https://github.com/semantic-release/semantic-release']",True,True,True,False,,,True,2026-04-06,2021-10-11,4,False,False,,False,,[],,False,False,False,False
openedx/frontend-app-instructor-dashboard,,,,,,,5,54,0.8462,6,False,2026-08-16,False,False,False,False,15,0,0,4,11,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-03 18:07:44,True,False,False,False,False,False,False,False,,openedx,0,"['http://apps.local.openedx.io: HTTPConnectionPool(host=\'apps.local.openedx.io\', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host=\'apps.local.openedx.io\', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))', 'https://openedx.slack.com/archives/C04BM6YC7A6: 403', 'https://open-edx-backstage.herokuapp.com/catalog/default/component/frontend-app-instructor-dashboard: 404']",True,"['https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe', 'https://github.com/openedx/frontend-app-instructor-dashboard.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/openedx/frontend-app-instructor-dashboard/blob/master/docs/decisions/0002-feature-based-application-organization.rst', 'https://github.com/openedx/frontend-base/blob/master/docs/how_tos/i18n.rst', 'https://discuss.openedx.org', 'https://github.com/openedx/frontend-app-instructor-dashboard/issues', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://img.shields.io/github/license/openedx/frontend-app-instructor-dashboard.svg', 'https://github.com/openedx/frontend-app-instructor-dashboard/blob/main/LICENSE', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://github.com/openedx/frontend-app-instructor-dashboard/actions/workflows/ci.yml/badge.svg', 'https://github.com/openedx/frontend-app-instructor-dashboard/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/frontend-app-instructor-dashboard/coverage.svg?branch=main', 'https://codecov.io/github/openedx/frontend-app-instructor-dashboard?branch=main']",True,True,True,False,,,True,,,0,False,False,,False,,[],,False,False,False,False
openedx/frontend-base-compat,,,,,,,2,4,1.0,12582,False,2026-08-16,False,False,False,False,11,0,0,0,11,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-07-10 16:36:31,True,False,False,False,False,False,False,False,,openedx,0,[],False,"['https://github.com/openedx/frontend-base', 'https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/mfe_config_api/views.py']",True,True,False,False,,,True,,,0,False,False,,False,,[],,False,False,False,False
openedx/openedx-ledger,,,,,,,8,14,0.8462,134655,True,2026-08-16,True,True,False,False,135,0,0,0,0,47,135,14,19,9,True,,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-11 11:15:20,True,True,True,False,False,True,False,False,,openedx,2,"['https://docs.openedx.org/projects/openedx-ledger/how-tos/how-to-deploy-this-component.html: 404', 'https://docs.openedx.org/projects/openedx-ledger: 404', 'https://open-edx-backstage.herokuapp.com/catalog/default/component/openedx-ledger: 404', 'https://openedx-ledger.readthedocs.io/en/latest/: 404']",True,"['https://openedx.atlassian.net/wiki/spaces/DOC/pages/21627535/Publish+Documentation+on+Read+the+Docs', 'https://discuss.openedx.org', 'https://github.com/openedx/openedx-ledger/issues', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://img.shields.io/pypi/v/openedx-ledger.svg', 'https://pypi.python.org/pypi/openedx-ledger/', 'https://github.com/openedx/openedx-ledger/workflows/Python%20CI/badge.svg?branch=main', 'https://github.com/openedx/openedx-ledger/actions', 'https://codecov.io/github/openedx/openedx-ledger/coverage.svg?branch=main', 'https://codecov.io/github/openedx/openedx-ledger?branch=main', 'https://readthedocs.org/projects/openedx-ledger/badge/?version=latest', 'https://img.shields.io/pypi/pyversions/openedx-ledger.svg', 'https://img.shields.io/github/license/openedx/openedx-ledger.svg', 'https://github.com/openedx/openedx-ledger/blob/main/LICENSE.txt', 'https://img.shields.io/badge/Status-Experimental-yellow', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/badge/Status-Deprecated-orange', 'https://img.shields.io/badge/Status-Unsupported-red']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,openedx-ledger,"['3', '3.12']",https://github.com/openedx/openedx-ledger,True,True,True,False
openedx/openedx-calc,,,,,,,3,2,0.875,1234638,True,2026-08-16,True,True,False,False,64,0,0,0,0,6,64,2,2,1,True,,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-10 20:12:26,True,False,False,False,False,True,False,False,,openedx,2,"['https://docs.openedx.org/projects/: 404', 'https://docs.openedx.org/projects/openedx-calc: 404', 'https://github.com/openedx/openedx-calc/blob/main/LICENSE.txt: 404']",True,"['https://docs.openedx.org/en/latest/developers/how-tos/get-ready-for-python-dev.html', 'https://openedx.atlassian.net/wiki/spaces/DOC/pages/21627535/Publish+Documentation+on+Read+the+Docs', 'https://discuss.openedx.org', 'https://github.com/openedx/openedx-calc/issues', 'https://openedx.org/getting-help', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://github.com/openedx/edx-platform', 'https://github.com/openedx/openedx-calc/blob/master/LICENSE', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://backstage.openedx.org/catalog/default/component/openedx-calc', 'https://img.shields.io/pypi/v/openedx-calc.svg', 'https://pypi.python.org/pypi/openedx-calc/', 'https://github.com/openedx/openedx-calc/workflows/Python%20CI/badge.svg?branch=main', 'https://github.com/openedx/openedx-calc/actions', 'https://codecov.io/github/openedx/openedx-calc/coverage.svg?branch=main', 'https://codecov.io/github/openedx/openedx-calc?branch=main', 'https://readthedocs.org/projects/openedx-calc/badge/?version=latest', 'https://img.shields.io/pypi/pyversions/openedx-calc.svg', 'https://img.shields.io/github/license/openedx/openedx-calc.svg', 'https://img.shields.io/badge/Status-Experimental-yellow', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/badge/Status-Deprecated-orange', 'https://img.shields.io/badge/Status-Unsupported-red']",True,True,True,False,,,False,,,,False,True,,True,openedx-calc,"['3', '3.12']",https://github.com/openedx/openedx-calc,True,True,True,False
openedx/xblock-in-video-quiz,,,,,,,4,1,0.8462,110843,True,2026-08-16,True,True,False,False,74,0,0,0,0,20,74,5,5,3,False,,False,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-16 00:18:16,True,False,False,False,False,False,False,False,,openedx,4,['https://github.com/openedx/xblock-in-video-quiz@LATEST_RELEASE: 404'],False,"['https://github.com/Stanford-Online/xblock-in-video-quiz', 'https://github.com/openedx/xblock-in-video-quiz/releases/tag/final-bsd-3c-contribution']",True,True,False,False,,,False,,,,True,True,,True,invideoquiz-xblock,"['3', '3.12']",,True,True,True,False
openedx/edx-rest-api-client,,,,,,,2,1,0.7083,754326,True,2026-08-16,True,True,False,False,88,0,0,0,0,18,88,5,6,3,False,,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,2026-08-10 20:33:34,True,False,True,False,False,True,False,False,,openedx,5,"['https://lms.root: HTTPSConnectionPool(host=\'lms.root\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host=\'lms.root\', port=443): Failed to resolve \'lms.root\' ([Errno -2] Name or service not known)""))', 'https://some.url: HTTPSConnectionPool(host=\'some.url\', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host=\'some.url\', port=443): Failed to resolve \'some.url\' ([Errno -2] Name or service not known)""))', 'https://openedx.slack.com/: 403']",True,"['https://requests.readthedocs.io/en/master/user/advanced/', 'https://github.com/openedx/edx-django-utils/blob/master/edx_django_utils/cache/README.rst', 'https://openedx.org/r/how-to-contribute', 'https://discuss.openedx.org', 'https://github.com/openedx/edx-rest-api-client/issues', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://openedx.org/code-of-conduct/', 'https://github.com/openedx/edx-rest-api-client/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/edx-rest-api-client/actions?query=workflow%3A%22Python+CI%22', 'https://codecov.io/github/openedx/edx-rest-api-client/coverage.svg?branch=master', 'https://codecov.io/github/openedx/edx-rest-api-client?branch=master', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://img.shields.io/github/license/openedx/edx-rest-api-client.svg', 'https://github.com/openedx/edx-rest-api-client/blob/master/LICENSE', 'https://img.shields.io/pypi/v/edx-rest-api-client.svg', 'https://pypi.python.org/pypi/edx-rest-api-client/']",True,True,True,False,,,False,,,,True,True,,True,edx-rest-api-client,['3.12'],https://github.com/openedx/edx-rest-api-client,True,True,True,False
openedx/openedx-filters,,,,,,,8,10,0.88,137738,True,2026-08-16,True,True,False,False,122,0,0,0,0,8,122,3,3,1,True,,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,2026-08-10 20:12:53,True,True,True,False,False,True,False,False,,openedx,1,['https://openedx.slack.com/: 403'],True,"['https://open-edx-proposals.readthedocs.io/en/latest/oep-0050-hooks-extension-framework.html', 'https://docs.openedx.org/en/latest/developers/how-tos/get-ready-for-python-dev.html', 'https://docs.openedx.org/projects/openedx-filters/en/latest/', 'https://discuss.openedx.org', 'https://github.com/openedx/openedx-filters/issues', 'https://openedx.org/slack', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://backstage.openedx.org/catalog/default/component/openedx-filters', 'https://img.shields.io/pypi/v/openedx-filters.svg', 'https://pypi.python.org/pypi/openedx-filters/', 'https://github.com/openedx/openedx-filters/actions/workflows/ci.yml/badge.svg?branch=main', 'https://github.com/openedx/openedx-filters/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/openedx-filters/coverage.svg?branch=main', 'https://codecov.io/github/openedx/openedx-filters?branch=main', 'https://readthedocs.org/projects/openedx-filters/badge/?version=latest', 'https://openedx-filters.readthedocs.io/en/latest/', 'https://img.shields.io/pypi/pyversions/openedx-filters.svg', 'https://img.shields.io/github/license/openedx/openedx-filters.svg', 'https://github.com/openedx/openedx-filters/blob/main/LICENSE.txt', 'https://img.shields.io/badge/Status-Maintained-brightgreen']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,openedx-filters,"['3', '3.12']",https://github.com/openedx/openedx-filters,True,True,True,False
openedx/openedx-authz,,,,,,,12,60,0.8286,7,True,2026-08-16,True,True,False,False,134,0,0,0,0,49,134,10,15,7,True,,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-08-13 15:15:23,True,False,True,False,False,True,False,False,,openedx,0,['https://github.com/openedx/openedx-authz/blob/main/LICENSE.txt: 404'],True,"['https://docs.openedx.org/en/latest/developers/how-tos/get-ready-for-python-dev.html', 'https://openedx-authz.readthedocs.io/en/latest/', 'https://discuss.openedx.org', 'https://github.com/openedx/openedx-authz/issues', 'https://openedx.org/getting-help', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://backstage.openedx.org/catalog/default/component/openedx-authz', 'https://openedx.atlassian.net/wiki/spaces/OEPM/pages/4724490259/PRD+Roles+Permissions', 'https://openedx-authz.readthedocs.io/en/latest/concepts/core_roles_and_permissions/content_library_roles.html', 'https://img.shields.io/pypi/v/openedx-authz.svg', 'https://pypi.python.org/pypi/openedx-authz/', 'https://github.com/openedx/openedx-authz/actions/workflows/ci.yml/badge.svg?branch=main', 'https://github.com/openedx/openedx-authz/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/openedx-authz/coverage.svg?branch=main', 'https://codecov.io/github/openedx/openedx-authz?branch=main', 'https://readthedocs.org/projects/openedx-authz/badge/?version=latest', 'https://docs.openedx.org/projects/openedx-authz', 'https://img.shields.io/pypi/pyversions/openedx-authz.svg', 'https://img.shields.io/github/license/openedx/openedx-authz.svg', 'https://img.shields.io/badge/Status-Experimental-yellow']",True,True,True,True,.readthedocs.yaml,2,False,,,,True,True,,True,openedx-authz,"['3', '3.12']",https://github.com/openedx/openedx-authz,True,True,True,False
openedx/edx-cookiecutters,,,,,,,4,0,0.75,683444,True,2026-08-16,True,True,False,False,106,0,0,0,0,38,106,2,3,1,False,,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,False,2026-08-10 17:12:01,True,False,True,False,False,True,False,False,,openedx,5,[],True,"['https://discuss.openedx.org', 'https://openedx.org/getting-help', 'https://openedx.org/slack', 'https://openedx.slack.com/', 'https://tox.readthedocs.io/en/latest/']",True,True,True,False,,,False,,,,True,True,,False,,[],,True,True,True,False
openedx/frontend-app-enterprise-public-catalog,,,,,,,1,0,1.0,191,False,2026-08-16,False,False,False,False,47,0,0,36,11,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2026-08-12 05:58:19,True,False,False,False,False,False,False,False,@edx/frontend-app-enterprise-public-catalog,openedx,0,"['https://edx.github.io/frontend-platform/module-Internationalization.html: 404', 'https://github.com/openedx/frontend-i18n/blob/master/docs/how_tos/i18n.rst: 404', 'https://travis-ci.com/edx/frontend-app-enterprise-public-catalog: 404']",False,"['https://explore-catalog.stage.edx.org/', 'https://github.com/openedx/frontend-app-enterprise-public-catalog/blob/master/docs/decisions/0002-feature-based-application-organization.rst', 'https://api.travis-ci.com/edx/frontend-app-enterprise-public-catalog.svg?branch=master', 'https://codecov.io/gh/edx/frontend-app-enterprise-public-catalog/branch/master/graph/badge.svg', 'https://codecov.io/gh/edx/frontend-app-enterprise-public-catalog', 'https://img.shields.io/npm/l/@edx/frontend-app-enterprise-public-catalog.svg']",True,True,False,False,,,True,2026-02-22,2025-02-04,2,False,False,,False,,[],,False,False,False,False
openedx/codejail,,,,,,,4,1,0.8333,51278,True,2026-08-16,True,True,False,False,34,0,0,0,0,16,34,0,0,0,False,,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,2026-08-10 20:12:36,True,False,True,False,False,True,False,False,,openedx,2,[],False,[],True,True,True,False,,,False,,,,True,True,,True,edx-codejail,"['3', '3.12']",https://github.com/openedx/codejail,True,True,True,False
openedx/cypress-e2e-tests,,,,,,,5,5,0.5263,1188309,False,2026-08-16,True,True,False,False,19,0,0,0,19,0,0,0,0,0,False,,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,2026-08-10 17:25:02,True,False,False,False,False,False,False,False,,openedx,0,[],False,"['https://www.cypress.io/', 'https://docs.cypress.io/guides/overview/why-cypress.html', 'https://docs.cypress.io/examples/examples/tutorials.html']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/taxonomy-connector,,,,,,,9,13,0.7895,313753,True,2026-08-16,True,True,False,False,146,0,0,0,0,110,146,12,15,7,False,,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-08-11 10:59:59,True,True,True,False,False,True,False,False,,openedx,4,[],True,"['https://img.shields.io/pypi/v/taxonomy-connector.svg', 'https://pypi.org/project/taxonomy-connector/', 'http://codecov.io/github/openedx/taxonomy-connector/coverage.svg?branch=master', 'http://codecov.io/github/openedx/taxonomy-connector?branch=master', 'https://github.com/openedx/taxonomy-connector/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/taxonomy-connector/actions?query=workflow%3A%22Python+CI%22', 'https://open.edx.org/getting-help']",True,True,True,False,,,False,,,,True,True,,True,taxonomy-connector,"['3', '3.12']",https://github.com/openedx/taxonomy-connector,True,True,True,False
openedx/edx-django-sites-extensions,,,,,,,5,1,1.0,25390,True,2026-08-16,True,True,False,False,92,0,0,0,0,3,92,3,4,1,False,,True,False,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,2026-07-31 17:06:55,True,False,True,False,False,True,False,False,,openedx,1,[],False,"['http://code.edx.org/', 'https://github.com/openedx/edx-django-sites-extensions/workflows/Python%20CI/badge.svg?branch=master', 'https://github.com/openedx/edx-django-sites-extensions/actions?query=workflow%3A%22Python+CI%22', 'http://codecov.io/github/edx/edx-django-sites-extensions/coverage.svg?branch=master', 'http://codecov.io/github/edx/edx-django-sites-extensions?branch=master', 'https://docs.djangoproject.com/en/1.9/ref/contrib/sites/', 'https://edx-django-sites-extensions.readthedocs.org', 'https://github.com/openedx/.github/blob/master/CONTRIBUTING.md', 'https://groups.google.com/forum/']",True,False,True,False,,,False,,,,True,True,,True,edx-django-sites-extensions,['3.12'],https://github.com/openedx/edx-django-sites-extensions,True,True,True,False
openedx/modular-learning,,,,,,,0,0,,,False,2026-08-16,False,False,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2024-12-16 20:07:52,False,False,False,False,False,False,False,False,,openedx,0,[],False,"['https://github.com/orgs/openedx/projects/36', 'https://openedx.atlassian.net/wiki/spaces/OEPM/pages/3575152670/Approach+Memo+Modular+Learning']",True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/RecommenderXBlock,,,,,,,5,3,0.9,661580,True,2026-08-16,True,True,False,False,0,0,0,0,0,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,2026-08-10 20:22:02,True,False,False,False,False,False,False,False,,openedx,0,[],False,[],True,True,False,False,,,False,,,,False,False,,False,,[],,False,False,False,False
openedx/frontend-app-ora,,,,,,,2,5,1.0,234,False,2026-08-16,True,True,False,False,48,0,0,38,10,0,0,0,0,0,False,,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,2026-08-10 20:15:46,True,False,False,False,False,False,False,False,,openedx,0,"['http://apps.local.openedx.io: HTTPConnectionPool(host=\'apps.local.openedx.io\', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host=\'apps.local.openedx.io\', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))', 'https://openedx.slack.com/: 403', 'https://open-edx-backstage.herokuapp.com/catalog/default/component/frontend-app-ora: 404', 'https://github.com/edx/frontend-app-ora/actions/workflows/ci.yml/badge.svg: 404']",True,"['https://github.com/overhangio/tutor', 'https://github.com/overhangio/tutor-mfe?tab=readme-ov-file', 'https://github.com/openedx/frontend-app-ora.git', 'https://github.com/nvm-sh/nvm', 'https://github.com/overhangio/tutor-mfe/blob/release/tutormfe/plugin.py', 'https://docs.openedx.org/en/latest/site_ops/how-tos/add-waffle-flag-for-user.html', 'https://discuss.openedx.org', 'https://github.com/edx/frontend-app-ora/issues', 'https://openedx.org/slack', 'https://openedx.slack.com/archives/C04BM6YC7A6', 'https://openedx.org/getting-help', 'https://openedx.org/r/how-to-contribute', 'https://openedx.org/code-of-conduct/', 'https://img.shields.io/github/license/openedx/frontend-app-ora.svg', 'https://github.com/edx/frontend-app-ora/blob/master/LICENSE', 'https://img.shields.io/badge/Status-Maintained-brightgreen', 'https://github.com/edx/frontend-app-ora/actions/workflows/ci.yml', 'https://codecov.io/github/openedx/frontend-app-ora/coverage.svg?branch=master', 'https://codecov.io/github/openedx/frontend-app-ora?branch=master']",True,True,True,False,,,True,2026-04-06,2024-02-05,5,False,False,,False,,[],,False,False,False,False
